Job #,Borough,Street Name,GIS_NTA_NAME
123787081,MANHATTAN,BROADWAY,SoHo-TriBeCa-Civic Center-Little Italy
123844126,MANHATTAN,WALL STREET,Battery Park City-Lower Manhattan
520386216,STATEN ISLAND,JOHN STREET,Port Richmond
321596171,BROOKLYN,18TH STREET,Park Slope-Gowanus
440577715,QUEENS,86 AVE,Richmond Hill
123848195,MANHATTAN,WEST 8 STREET,West Village
123846589,MANHATTAN,5TH AVENUE,Upper East Side-Carnegie Hill
322017385,BROOKLYN,GATES AVE,Bushwick South
322004781,BROOKLYN,CONSELYEA ST,East Williamsburg
123844126,MANHATTAN,WALL STREET,Battery Park City-Lower Manhattan
322018142,BROOKLYN,CLINTON STREET,Carroll Gardens-Columbia Street-Red Hook
421898931,QUEENS,57TH AVENUE,Hunters Point-Sunnyside-West Maspeth
140882551,MANHATTAN,WEST 65TH STREET,Lincoln Square
540172472,STATEN ISLAND,HUGUENOT AVENUE,Annadale-Huguenot-Prince's Bay-Eltingville
123726272,MANHATTAN,MADISON AVENUE,Midtown-Midtown South
421860533,QUEENS,20TH AVE.,Steinway
322021272,BROOKLYN,BROADWAY,Stuyvesant Heights
421782556,QUEENS,173 ST,Pomonok-Flushing Heights-Hillcrest
321596607,BROOKLYN,BROADWAY,Bushwick South
340712795,BROOKLYN,MILLER AVENUE,East New York
440581381,QUEENS,129TH  ST,South Ozone Park
123727921,MANHATTAN,5 AVENUE,Upper East Side-Carnegie Hill
421802721,QUEENS,220 STREET,Bayside-Bayside Hills
220723331,BRONX,THROGGS NECK BLVD,Schuylerville-Throgs Neck-Edgewater Park
123796525,MANHATTAN,MADISON AVENUE,Midtown-Midtown South
421802133,QUEENS,BARCLAY AV,Murray Hill
140884158,MANHATTAN,7TH AVENUE,Central Harlem North-Polo Grounds
421802320,QUEENS,NORTHERN BLVD,Murray Hill
540173364,STATEN ISLAND,HAMILTON AVE,West New Brighton-New Brighton-St. George
322030789,BROOKLYN,61ST STREET,Borough Park
140944502,MANHATTAN,EAST 13TH STREET,East Village
421801410,QUEENS,38 STREET,Steinway
421802552,QUEENS,181 ST,Jamaica
340759496,BROOKLYN,EAST 66TH STREET,Georgetown-Marine Park-Bergen Beach-Mill Basin
123797445,MANHATTAN,E 64 ST,Upper East Side-Carnegie Hill
123789034,MANHATTAN,EAST 69TH STREET,Upper East Side-Carnegie Hill
440584501,QUEENS,149TH AVENUE,South Ozone Park
340716979,BROOKLYN,HARDEN STREET,Flatlands
123843403,MANHATTAN,EAST 91 ST,Upper East Side-Carnegie Hill
321596607,BROOKLYN,BROADWAY,Bushwick South
123840095,MANHATTAN,WEST 4TH STREET,West Village
123840095,MANHATTAN,WEST 4TH STREET,West Village
421414320,QUEENS,164 AVENUE,Lindenwood-Howard Beach
123697767,MANHATTAN,RANDALLS ISLAND,
123697767,MANHATTAN,RANDALLS ISLAND,
123697767,MANHATTAN,RANDALLS ISLAND,
420667031,QUEENS,61ST ROAD,Queensboro Hill
421756870,QUEENS,47TH STREET,Hunters Point-Sunnyside-West Maspeth
140888724,MANHATTAN,WEST 42ND STREET,Clinton
123745153,MANHATTAN,FIRST AVENUE,Murray Hill-Kips Bay
421753141,QUEENS,169 ST,Pomonok-Flushing Heights-Hillcrest
421753123,QUEENS,169 ST,Pomonok-Flushing Heights-Hillcrest
322072500,BROOKLYN,12TH STREET,Park Slope-Gowanus
140889741,MANHATTAN,EAST 81ST STREET,Yorkville
321926449,BROOKLYN,MEEKER AVE,East Williamsburg
123829125,MANHATTAN,MADISON AVE.,Upper East Side-Carnegie Hill
421946041,QUEENS,MAIN STREET,Flushing
421757398,QUEENS,158 STREET,Springfield Gardens North
520399658,STATEN ISLAND,ERASTINA PL,Mariner's Harbor-Arlington-Port Ivory-Graniteville
421945382,QUEENS,69 PLACE,Maspeth
123858423,MANHATTAN,VESTRY STREET,SoHo-TriBeCa-Civic Center-Little Italy
340722089,BROOKLYN,80TH STREET,Dyker Heights
123829063,MANHATTAN,WEST 100 STREET,Upper West Side
440589793,QUEENS,JAMAICA AVENUE,Richmond Hill
421912005,QUEENS,165TH STREET,Whitestone
220728728,BRONX,SHAKESPEARE AVENUE,Highbridge
322044621,BROOKLYN,63 ST,Bensonhurst West
240271987,BRONX,EAST FORDHAM ROAD,Belmont
421936720,QUEENS,NORTHERN BOULEVARD,Hunters Point-Sunnyside-West Maspeth
340723195,BROOKLYN,BEDFORD AVENUE,Crown Heights South
440590594,QUEENS,89 STREET,Woodhaven
340723621,BROOKLYN,LORIMER STREET,Greenpoint
421944178,QUEENS,116 STREET,South Ozone Park
123876010,MANHATTAN,BROADWAY,Battery Park City-Lower Manhattan
123874806,MANHATTAN,CHRISTOPHER STREET,West Village
240271923,BRONX,WALTON AVENUE,West Concourse
123724498,MANHATTAN,5TH AVENUE,Upper East Side-Carnegie Hill
220726775,BRONX,WHITE PLAINS ROAD,Williamsbridge-Olinville
340725317,BROOKLYN,PACIFIC STREET,Crown Heights North
440590291,QUEENS,38TH STREET,Steinway
140896797,MANHATTAN,EAST 81 STREET,Upper East Side-Carnegie Hill
140896234,MANHATTAN,WEST 33RD STREET,Hudson Yards-Chelsea-Flatiron-Union Square
140897046,MANHATTAN,GREENE STREET,SoHo-TriBeCa-Civic Center-Little Italy
322088021,BROOKLYN,FAIRVIEW PLACE,Erasmus
123855998,MANHATTAN,WEST 17TH STREET,Hudson Yards-Chelsea-Flatiron-Union Square
140897420,MANHATTAN,PETER COOPER ROAD,Stuyvesant Town-Cooper Village
121207746,MANHATTAN,WEST 159TH STREET,Washington Heights South
322088263,BROOKLYN,LEONARD ST,Greenpoint
140897812,MANHATTAN,LIBERTY STREET,Battery Park City-Lower Manhattan
123856960,MANHATTAN,WEST BROADWAY,SoHo-TriBeCa-Civic Center-Little Italy
220731901,BRONX,ELLSWORTH    AVENUE,Schuylerville-Throgs Neck-Edgewater Park
240272272,BRONX,BAY STREET,Pelham Bay-Country Club-City Island
421926492,QUEENS,QUEENS BLVD.,Forest Hills
140897563,MANHATTAN,GREENWICH ST,West Village
140898731,MANHATTAN,EAST 95 STREET,Yorkville
340726851,BROOKLYN,CHAPEL ST,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
140899106,MANHATTAN,GRAND STREET,Lower East Side
140899115,MANHATTAN,WEST 100TH STREET,Upper West Side
340726913,BROOKLYN,LAFAYETTE AVENUE,Bedford
140899213,MANHATTAN,EAST 29 STREET,Midtown-Midtown South
140899188,MANHATTAN,WEST 41ST STREET,Midtown-Midtown South
140898848,MANHATTAN,PARK AVENUE,Upper East Side-Carnegie Hill
240283698,BRONX,EAST BAY AVENUE,Hunts Point
340726904,BROOKLYN,WINTHROP ST,Prospect Lefferts Gardens-Wingate
240272726,BRONX,FENTON AVE,Eastchester-Edenwald-Baychester
123830569,MANHATTAN,GREENWICH STREET,West Village
322070192,BROOKLYN,UNION STREET,Park Slope-Gowanus
421947530,QUEENS,86TH AVENUE,Woodhaven
210181453,BRONX,MORRIS AVENUE,East Concourse-Concourse Village
140899507,MANHATTAN,7TH AVENUE,Midtown-Midtown South
123911927,MANHATTAN,WEST 21 STREET,Hudson Yards-Chelsea-Flatiron-Union Square
140899776,MANHATTAN,FIFTH AVENUE,East Harlem South
140900452,MANHATTAN,AUDUBON AVENUE,Washington Heights North
440593751,QUEENS,86TH STREET,Jackson Heights
220732624,BRONX,EAST 214 STREET,Williamsbridge-Olinville
321590603,BROOKLYN,AVENUE S,Madison
140902012,MANHATTAN,YORK AVENUE,Lenox Hill-Roosevelt Island
421764870,QUEENS,37TH AVENUE,Jackson Heights
321590729,BROOKLYN,BALTIC STREET,Carroll Gardens-Columbia Street-Red Hook
220731830,BRONX,SCHURZ AVENUE,Schuylerville-Throgs Neck-Edgewater Park
140901353,MANHATTAN,LIBERTY STREET,Battery Park City-Lower Manhattan
340727752,BROOKLYN,47 STREET,Borough Park
210181300,BRONX,AUSTIN PLACE,Longwood
520452965,STATEN ISLAND,JANSEN STREET,Annadale-Huguenot-Prince's Bay-Eltingville
340728804,BROOKLYN,40 STREET,Borough Park
421755461,QUEENS,158 STREET,Springfield Gardens North
340728608,BROOKLYN,BEDFORD AVE,Bedford
123912962,MANHATTAN,EAST 72 STREET,Lenox Hill-Roosevelt Island
322043971,BROOKLYN,17 STREET,Windsor Terrace
140904207,MANHATTAN,AVENUE C,Lower East Side
322037256,BROOKLYN,WYTHE AVENUE,North Side-South Side
340728644,BROOKLYN,PROSPECT PL,Crown Heights North
140908702,MANHATTAN,LEXINGTON AVENUE,Upper East Side-Carnegie Hill
140944511,MANHATTAN,EAST 58TH STREET,Turtle Bay-East Midtown
421765780,QUEENS,WICKLOW PLACE,Jamaica Estates-Holliswood
440595116,QUEENS,115TH AVENUE,St. Albans
421765771,QUEENS,BUELL STREET,East Elmhurst
322086719,BROOKLYN,CONEY ISLAND AVENUE,Kensington-Ocean Parkway
421798987,QUEENS,76 ROAD,Kew Gardens Hills
440621490,QUEENS,31 AVE,Jackson Heights
210180579,BRONX,MATTHEWS AVENUE,Pelham Parkway
210181523,BRONX,EAST 224 STREET,Williamsbridge-Olinville
322037871,BROOKLYN,EAST 12TH STREET,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
123919830,MANHATTAN,EAST 62ND STREET,Lenox Hill-Roosevelt Island
321773602,BROOKLYN,BEDFORD AV,Bedford
322037933,BROOKLYN,CONEY ISLAND AVENUE,Homecrest
140904715,MANHATTAN,GRAMERCY PARK SOUTH,Gramercy
322037498,BROOKLYN,CLARK STREET,Brooklyn Heights-Cobble Hill
440595704,QUEENS,90TH AVENUE,Richmond Hill
140906991,MANHATTAN,EAST 90 STREET,Upper East Side-Carnegie Hill
440596446,QUEENS,UNION TURNPIKE,Oakland Gardens
421943909,QUEENS,VAN ZANDT AVENUE,Douglas Manor-Douglaston-Little Neck
421216972,QUEENS,LIBERTY AVENUE,South Ozone Park
321590729,BROOKLYN,BALTIC STREET,Carroll Gardens-Columbia Street-Red Hook
340731266,BROOKLYN,WYCKOFF AVE,Bushwick North
340731097,BROOKLYN,PALMETTO STREET,Bushwick South
140907106,MANHATTAN,WEST 31ST STREET,Midtown-Midtown South
140907437,MANHATTAN,WEST 23 STREET,Hudson Yards-Chelsea-Flatiron-Union Square
440596865,QUEENS,67 AVENUE,Oakland Gardens
140907614,MANHATTAN,GREENE STREET,SoHo-TriBeCa-Civic Center-Little Italy
321591880,BROOKLYN,2 PLACE,Carroll Gardens-Columbia Street-Red Hook
240274109,BRONX,WELLMAN AVENUE,Schuylerville-Throgs Neck-Edgewater Park
220732973,BRONX,HERSCHELL STREET,Westchester-Unionport
322037602,BROOKLYN,FLATBUSH AVENUE EXTENSION,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
340731756,BROOKLYN,BAYRIDGE AVENUE,Bay Ridge
140910227,MANHATTAN,5TH AVENUE,East Harlem South
340733772,BROOKLYN,CONEY ISLAND AVENUE,Homecrest
140910904,MANHATTAN,MADISON AVENUE,Midtown-Midtown South
140911173,MANHATTAN,EAST 42ND STREET,Murray Hill-Kips Bay
440598916,QUEENS,87 STREET,Jackson Heights
340733816,BROOKLYN,18 STREET,Park Slope-Gowanus
340733139,BROOKLYN,SARATOGA AVENUE,Ocean Hill
340736528,BROOKLYN,BERGEN COURT,Georgetown-Marine Park-Bergen Beach-Mill Basin
340736788,BROOKLYN,WEST 11TH STREET,Gravesend
140911734,MANHATTAN,MADISON AVENUE,Midtown-Midtown South
140911743,MANHATTAN,MADISON AVENUE,Midtown-Midtown South
240275199,BRONX,HOLLAND AVENUE,Bronxdale
140912243,MANHATTAN,FIFTH AVE,West Village
340736591,BROOKLYN,WILLOUGHBY AVENUE,Clinton Hill
421940216,QUEENS,CROSSBAY BOULEVARD,Lindenwood-Howard Beach
440601396,QUEENS,181 STREET,Springfield Gardens North
140915543,MANHATTAN,AVENUE OF THE AMERICAS,Midtown-Midtown South
440600930,QUEENS,BELL BOULEVARD,Bayside-Bayside Hills
140914232,MANHATTAN,BROADWAY,Battery Park City-Lower Manhattan
240275885,BRONX,GRAND CONCOURSE,Mount Hope
140915874,MANHATTAN,11TH AVENUE,Clinton
140915696,MANHATTAN,CENTRAL PARK WEST,Lincoln Square
140914777,MANHATTAN,EAST 95TH STREET,Upper East Side-Carnegie Hill
440601644,QUEENS,159 ST,East Flushing
140916016,MANHATTAN,SHERIDAN SQUARE,West Village
340737992,BROOKLYN,BERGEN STREET,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
540177388,STATEN ISLAND,BROADWAY,West New Brighton-New Brighton-St. George
540177306,STATEN ISLAND,CARY AVENUE,West New Brighton-New Brighton-St. George
540177119,STATEN ISLAND,TARGEE STREET,Grymes Hill-Clifton-Fox Hills
322036907,BROOKLYN,LAFAYETTE AVENUE,Fort Greene
140917391,MANHATTAN,FIFTH AVE,East Harlem South
440602135,QUEENS,142 ST,Baisley Park
440603116,QUEENS,HUXLEY STREET,Rosedale
440603125,QUEENS,231 STREET,Cambria Heights
440603143,QUEENS,212 STREET,Queens Village
440603152,QUEENS,199 STREET,Hollis
440603170,QUEENS,SAGAMORE AVENUE,Hollis
340739277,BROOKLYN,BRISTOL STREET,Brownsville
140917907,MANHATTAN,WEST 24TH STREET,Hudson Yards-Chelsea-Flatiron-Union Square
140917943,MANHATTAN,EAST 10 STREET,Lower East Side
440602965,QUEENS,95 AVENUE,Richmond Hill
340739482,BROOKLYN,KENILWORTH PLACE,Flatbush
340739295,BROOKLYN,HERKIMER STREET,Ocean Hill
140918407,MANHATTAN,WEST 143 STREET,Hamilton Heights
440603330,QUEENS,64TH AVENUE,Rego Park
340739543,BROOKLYN,TOMPKINS AVENUE,Bedford
440603278,QUEENS,39TH AVENUE,Flushing
540177501,STATEN ISLAND,ORCHARD AVENUE,Charleston-Richmond Valley-Tottenville
440603358,QUEENS,47TH STREET,Steinway
340739552,BROOKLYN,FORT HAMILTON PKWY,Dyker Heights
140918540,MANHATTAN,FIRST AVENUE,Turtle Bay-East Midtown
140918559,MANHATTAN,EAST 9TH STREET,West Village
140918568,MANHATTAN,LEXINGTON AVENUE,Turtle Bay-East Midtown
240276544,BRONX,ELY AVENUE,Eastchester-Edenwald-Baychester
340739810,BROOKLYN,ALBEMARLE ROAD,Flatbush
440603492,QUEENS,70TH ST,Middle Village
540177547,STATEN ISLAND,MAC GREGOR STREET,
140918620,MANHATTAN,BROADWAY,SoHo-TriBeCa-Civic Center-Little Italy
440603615,QUEENS,ROCKAWAY BEACH BLVD,Hammels-Arverne-Edgemere
140918862,MANHATTAN,EAST 43RD STREET,Turtle Bay-East Midtown
440603633,QUEENS,ROCKAWAY BEACH BLVD,Hammels-Arverne-Edgemere
340739847,BROOKLYN,60 ST.,Sunset Park East
240276606,BRONX,GRAND CONCOURSE,West Concourse
440603624,QUEENS,WOODHAVEN BOULEVARD,Glendale
140918808,MANHATTAN,WEST 104 STREET,Upper West Side
240276633,BRONX,MACE AVE,Bronxdale
421766958,QUEENS,CHURCH ROAD,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
340739918,BROOKLYN,FORREST STREET,Bushwick South
140918915,MANHATTAN,BROADWAY,Battery Park City-Lower Manhattan
140918899,MANHATTAN,WEST END AVENUE,Upper West Side
240276624,BRONX,WHITE PLAINS RD,Williamsbridge-Olinville
240276642,BRONX,GRAND CONCOURSE,Van Cortlandt Village
340740595,BROOKLYN,JAVA STREET,Greenpoint
140919647,MANHATTAN,W 58TH STREET,Midtown-Midtown South
102832909,MANHATTAN,WEST  113 STREET,Central Harlem South
440604017,QUEENS,182 PLACE,Jamaica
440603991,QUEENS,QUEENS BOULEVARD,Forest Hills
140919610,MANHATTAN,ORCHARD STREET,Chinatown
440604008,QUEENS,MYRTLE AVE,Glendale
340740602,BROOKLYN,DAHILL ROAD,Borough Park
102877344,MANHATTAN,EAST   84 STREET,Upper East Side-Carnegie Hill
103238747,MANHATTAN,5 AVENUE,West Village
103238747,MANHATTAN,5 AVENUE,West Village
103777539,MANHATTAN,EAST   64 STREET,Upper East Side-Carnegie Hill
104552182,MANHATTAN,EAST   64 STREET,Upper East Side-Carnegie Hill
104115011,MANHATTAN,BROADWAY,SoHo-TriBeCa-Civic Center-Little Italy
110081900,MANHATTAN,WEST   38 STREET,Clinton
200911790,BRONX,DITMARS STREET,Pelham Bay-Country Club-City Island
301178124,BROOKLYN,MONTAUK AVENUE,East New York
301400678,BROOKLYN,CLIFTON PLACE,Bedford
301417982,BROOKLYN,NOSTRAND AVENUE,Bedford
301604315,BROOKLYN,CLINTON AVENUE,Fort Greene
301604315,BROOKLYN,CLINTON AVENUE,Fort Greene
301779396,BROOKLYN,BERGEN STREET,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
301779396,BROOKLYN,BERGEN STREET,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
301779396,BROOKLYN,BERGEN STREET,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
301779396,BROOKLYN,BERGEN STREET,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
301779396,BROOKLYN,BERGEN STREET,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
301911956,BROOKLYN,DECATUR STREET,Bushwick South
301919501,BROOKLYN,DECATUR STREET,Bushwick South
301925852,BROOKLYN,CUMBERLAND STREET,Fort Greene
301852234,BROOKLYN,BERGEN STREET,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
301779396,BROOKLYN,BERGEN STREET,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
302010464,BROOKLYN,ATLANTIC AVENUE,Brooklyn Heights-Cobble Hill
440604044,QUEENS,CLEARVIEW EXPY,Bayside-Bayside Hills
540177645,STATEN ISLAND,TOMPKINS AVENUE,Stapleton-Rosebank
520454678,STATEN ISLAND,ARBUTUS AVENUE,Annadale-Huguenot-Prince's Bay-Eltingville
440604062,QUEENS,76 AVE,Pomonok-Flushing Heights-Hillcrest
440604080,QUEENS,NORTH CONDUIT AVE,Ozone Park
440604053,QUEENS,79TH AVE,Kew Gardens Hills
240276848,BRONX,LONGSTREET AVE,Schuylerville-Throgs Neck-Edgewater Park
340740728,BROOKLYN,THROOP AVENUE,Stuyvesant Heights
340740693,BROOKLYN,76 STREET,Dyker Heights
440604142,QUEENS,226 STREET,Laurelton
140919790,MANHATTAN,WEST 67 STREET,Lincoln Square
440604151,QUEENS,44 STREET,Hunters Point-Sunnyside-West Maspeth
322087031,BROOKLYN,49TH STREET,Borough Park
440604222,QUEENS,134 AVENUE,Ozone Park
140919861,MANHATTAN,WEST 75 STREET,Upper West Side
440604204,QUEENS,NAMEOKE AVENUE,Far Rockaway-Bayswater
440604197,QUEENS,123 AVENUE,Baisley Park
322087040,BROOKLYN,22ND STREET,Sunset Park West
440604295,QUEENS,OCEAN AVENUE NORTH,Hammels-Arverne-Edgemere
440604348,QUEENS,224TH STREET,Laurelton
140919923,MANHATTAN,EIGHTH AVE,Midtown-Midtown South
440604311,QUEENS,ALDERTON STREET,Rego Park
440604320,QUEENS,20TH AVENUE,Whitestone
420667905,QUEENS,ROCKAWAY BLVD,Rosedale
540177725,STATEN ISLAND,NIXON AVENUE,Stapleton-Rosebank
440604375,QUEENS,EDMORE AVENUE,Queens Village
240276973,BRONX,WHITE PLAINS RD,Bronxdale
540177743,STATEN ISLAND,WARING AVENUE,Arden Heights
340740915,BROOKLYN,WINTHROP STREET,Prospect Lefferts Gardens-Wingate
140919996,MANHATTAN,RECTOR PLACE,Battery Park City-Lower Manhattan
140919978,MANHATTAN,VESEY STREET,Battery Park City-Lower Manhattan
140920038,MANHATTAN,LEXINGTON AVENUE,Upper East Side-Carnegie Hill
240276991,BRONX,E MOSHOLU PKWY S,Bedford Park-Fordham North
440604384,QUEENS,116TH AVENUE,Baisley Park
340740951,BROOKLYN,92 STREET,Bay Ridge
240277017,BRONX,WHITEPLAINS RD,Bronxdale
440604455,QUEENS,209 STREET,Queens Village
440604464,QUEENS,209 STREET,Queens Village
240277008,BRONX,E MOSHOLU PKWY S,Bedford Park-Fordham North
540177789,STATEN ISLAND,NETHERLAND AVE,Mariner's Harbor-Arlington-Port Ivory-Graniteville
440604446,QUEENS,30TH STREET,Queensbridge-Ravenswood-Long Island City
340740979,BROOKLYN,EAST 91ST STREET,Rugby-Remsen Village
140920047,MANHATTAN,WEST 57TH STREET,Clinton
240277026,BRONX,EAST 139 STREET,Mott Haven-Port Morris
140920056,MANHATTAN,EAST 22ND STREET,Gramercy
240277044,BRONX,BATHGATE AVENUE,Claremont-Bathgate
340740988,BROOKLYN,BRIDGE ST,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
440604482,QUEENS,53 STREET,Woodside
140920065,MANHATTAN,WEST 47TH STREET,Midtown-Midtown South
440604473,QUEENS,20TH AVENUE,Steinway
421801287,QUEENS,159 STREET,East Flushing
421773352,QUEENS,9 AVENUE,College Point
340741013,BROOKLYN,BAY PARKWAY,Bensonhurst West
421774048,QUEENS,45TH AVENUE,Elmhurst-Maspeth
140920092,MANHATTAN,WEST 75 STREET,Upper West Side
340740997,BROOKLYN,THROOP AVENUE,Stuyvesant Heights
140920109,MANHATTAN,WATER STREET,Battery Park City-Lower Manhattan
340741004,BROOKLYN,SCHOLES STREET,Bushwick South
340741022,BROOKLYN,MONTAUK AVENUE,East New York
440604507,QUEENS,NEWTOWN AVENUE,Old Astoria
340741059,BROOKLYN,SCHOLES STREET,Bushwick South
140920154,MANHATTAN,WEST 26TH STREET,Hudson Yards-Chelsea-Flatiron-Union Square
140920145,MANHATTAN,CENTRAL PARK WEST,Upper West Side
540177805,STATEN ISLAND,LEEDS STREET,Oakwood-Oakwood Beach
140920136,MANHATTAN,WEST 38 STREET,Midtown-Midtown South
140920127,MANHATTAN,GRAMERCY PARK SOUTH,Gramercy
340741068,BROOKLYN,ATLANTIC AVENUE,Ocean Hill
440604534,QUEENS,145 STREET,Baisley Park
340741086,BROOKLYN,57TH STREET,Borough Park
440604525,QUEENS,SPRINGFIELD BOULEVARD,Oakland Gardens
340741077,BROOKLYN,35TH STREET,Sunset Park West
240277071,BRONX,TOPPING AVENUE,Mount Hope
240277099,BRONX,POPLAR STREET,Van Nest-Morris Park-Westchester Square
440604552,QUEENS,GROTON STREET,Forest Hills
540177814,STATEN ISLAND,SPRING STREET,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
440604561,QUEENS,145 STREET,Baisley Park
104213940,MANHATTAN,STANTON STREET,Chinatown
140920181,MANHATTAN,WEST 79 STREET,Upper West Side
340741102,BROOKLYN,GARNET STREET,Carroll Gardens-Columbia Street-Red Hook
520346019,STATEN ISLAND,ANDREWS STREET,Old Town-Dongan Hills-South Beach
440604570,QUEENS,266 STREET,Glen Oaks-Floral Park-New Hyde Park
140920163,MANHATTAN,LEXINGTON AVENUE,Turtle Bay-East Midtown
140920172,MANHATTAN,2ND AVE,Turtle Bay-East Midtown
340741095,BROOKLYN,79 STREET,Bay Ridge
440604598,QUEENS,OCEAN AVENUE NORTH,Hammels-Arverne-Edgemere
340741166,BROOKLYN,11 AVE,Dyker Heights
140920190,MANHATTAN,BROADWAY,West Village
440604589,QUEENS,ELLWELL CRESCENT,Rego Park
340741175,BROOKLYN,BRIGHTON 1ST ROAD,Brighton Beach
540177823,STATEN ISLAND,GETZ AVENUE,Great Kills
340741148,BROOKLYN,KIMBALL STREET,Georgetown-Marine Park-Bergen Beach-Mill Basin
140920207,MANHATTAN,WEST 75 STREET,Upper West Side
340741139,BROOKLYN,4 AVENUE,Park Slope-Gowanus
440604605,QUEENS,BEACH 92 STREET,Hammels-Arverne-Edgemere
340741219,BROOKLYN,EAST 19TH STREET,Flatbush
340741193,BROOKLYN,"AVENUE L,",Flatlands
240277106,BRONX,WOODYCREST AVENUE,Highbridge
321588055,BROOKLYN,HART STREET,Bushwick North
440604703,QUEENS,ROCKAWAY BOULEVARD,Rosedale
240277115,BRONX,3RD AVE,Melrose South-Mott Haven North
321592246,BROOKLYN,FRANKLIN AVENUE,Crown Heights North
440604650,QUEENS,44TH AVENUE,Elmhurst
440604678,QUEENS,193 STREET,Auburndale
440604669,QUEENS,109 AVENUE,Hollis
140920216,MANHATTAN,ADAM CLAYTON POWELL JR. BLVD,Central Harlem South
440604641,QUEENS,UNION TURNPIKE,Glen Oaks-Floral Park-New Hyde Park
440604696,QUEENS,HORACE HARDING EXPRESSWAY,
540177832,STATEN ISLAND,ST. MARKS PLACE,West New Brighton-New Brighton-St. George
340741228,BROOKLYN,PARK PLACE,Crown Heights North
123852955,MANHATTAN,EAST 76 STREET,Lenox Hill-Roosevelt Island
123920837,MANHATTAN,WEST 29TH STREET,Hudson Yards-Chelsea-Flatiron-Union Square
340741246,BROOKLYN,VAN SICLEN AVE,Starrett City
340741237,BROOKLYN,CASS PLACE,Brighton Beach
123725727,MANHATTAN,WASHINGTON STREET,Battery Park City-Lower Manhattan
440604712,QUEENS,ROCKAWAY BOULEVARD,Rosedale
440604721,QUEENS,OCEAN AVENUE NORTH,Hammels-Arverne-Edgemere
340741282,BROOKLYN,METROTECH CENTER,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
240277133,BRONX,MARION AVENUE,Bedford Park-Fordham North
440604749,QUEENS,ROCKAWAY BOULEVARD,Rosedale
340741255,BROOKLYN,PLAZA STREET,Park Slope-Gowanus
140920261,MANHATTAN,WEST 10 STREET,West Village
440604785,QUEENS,BEACH 31 STREET,Hammels-Arverne-Edgemere
440604829,QUEENS,ROCKAWAY BOULEVARD,Rosedale
140920289,MANHATTAN,MERCER STREET,West Village
440604801,QUEENS,OCEAN AVENUE NORTH,Hammels-Arverne-Edgemere
440604767,QUEENS,30 DRIVE,Old Astoria
140920270,MANHATTAN,WEST END AVE,Upper West Side
240277142,BRONX,FOWLER AVENUE,Van Nest-Morris Park-Westchester Square
240277151,BRONX,3RD AVE,Melrose South-Mott Haven North
440604838,QUEENS,76 STREET,Glendale
440604856,QUEENS,MARATHON PARKWAY,Douglas Manor-Douglaston-Little Neck
440604847,QUEENS,89 STREET,Jackson Heights
140920298,MANHATTAN,PENN PLAZA,Midtown-Midtown South
140920305,MANHATTAN,LEXINGTON AVENUE,Turtle Bay-East Midtown
440604927,QUEENS,124 STREET,South Ozone Park
440604918,QUEENS,SOUTH CONDUIT AVENUE,Lindenwood-Howard Beach
